user_id;name;age;gender;job_category;job_title;preferred_coffee_type;visit_frequency;average_spend;average_rating;cafes_visited;time_preferences;mood_activity;is_international
U0588;Hatice Ayşın;42;female;Professional;Campus Architect;['Cappuccino', 'Flat White'];7;51.56;4.19;8;['afternoon'];group study;FALSE
U0589;Katarina Weber;34;female;Medical;Medical Technician;['Mocha', 'Americano'];5;41.24;4.37;14;['afternoon'];working;TRUE
U0590;Vikram Tanaka;41;male;Medical;Pharmacist;['Herbal Tea', 'Turkish Tea'];13;48.78;4.02;13;['evening'];studying;TRUE
U0591;Melike Azra;29;female;Academic;Research Assistant;['Macchiato', 'Espresso'];15;50.84;4.05;2;['afternoon', 'morning'];relaxing;FALSE
U0592;Tuba Ayıldız;57;female;Academic;Assistant Professor;['Cappuccino'];9;48.49;3.8;9;['evening', 'morning'];reading;FALSE
U0593;Priya Constantinides;54;female;Administrative;Student Affairs Officer;['Cappuccino', 'Cold Brew', 'Affogato'];5;55.45;3.24;12;['morning'];working;TRUE
U0594;Turgay Aydıntaş;24;male;Support Staff;Bookstore Staff;['Cappuccino'];8;41.79;4.3;6;['afternoon', 'morning'];meeting;FALSE
U0595;Aşkın Ayn;34;neutral;Support Staff;Campus Maintenance;['Herbal Tea', 'Iced Latte', 'Turkish Coffee'];8;20.51;4.79;7;['morning'];studying;FALSE
U0596;Liam Mohammed;30;male;Administrative;IT Support;['Flat White', 'Latte'];14;30.05;4.38;12;['afternoon'];studying;TRUE
U0597;Yasmin Thomas;29;female;Support Staff;Bookstore Staff;['Latte', 'Filter Coffee', 'Turkish Coffee'];6;36.01;3.52;6;['morning', 'afternoon'];group study;TRUE
U0598;Anastasia Hassan;49;female;Administrative;University Administrator;['Cappuccino'];9;36.41;3.68;5;['afternoon', 'evening'];working;TRUE
U0599;Berkay Balcı;47;male;Academic;Assistant Professor;['Americano', 'Frappe', 'Affogato'];7;51.64;4.22;12;['evening', 'afternoon'];working;FALSE
U0600;Chiara Kowalski;45;female;Medical;Medical Technician;['Frappe', 'Americano', 'Herbal Tea'];5;40.39;3.95;14;['afternoon', 'morning'];reading;TRUE
U0601;Havva Adem;41;female;Support Staff;Research Technician;['Filter Coffee', 'Herbal Tea'];13;57.19;0.0;0;['evening', 'afternoon'];working;FALSE
U0602;Leila Tanaka;38;female;Support Staff;Cafeteria Staff;['Flat White'];5;49.65;3.7;1;['morning'];reading;TRUE
U0603;Özge Balkış;22;female;Student;Exchange Student;['Mocha'];16;14.07;4.18;10;['evening', 'afternoon'];relaxing;FALSE
U0604;Zeynep Aynaoğlu;29;female;Administrative;IT Support;['Americano'];6;37.64;4.24;8;['morning'];meeting;FALSE
U0605;Ülkü Aykol;40;female;Academic;Lecturer;['Turkish Tea'];15;39.6;0.0;0;['afternoon'];meeting;FALSE
U0606;Yahya Afacan;46;male;Administrative;IT Support;['Latte'];14;52.91;3.85;2;['evening'];group study;FALSE
U0607;Arın Ayhanlı;23;neutral;Professional;Financial Advisor;['Turkish Coffee'];9;52.53;4.33;7;['afternoon'];reading;FALSE
U0608;James Rossi;35;male;Support Staff;Bookstore Staff;['Mocha', 'Cappuccino', 'Macchiato'];10;35.49;4.28;6;['evening'];working;TRUE
U0609;Aisha Davies;49;female;Support Staff;Cafeteria Staff;['Flat White', 'Americano', 'Espresso'];14;54.4;3.4;2;['morning'];working;TRUE
U0610;Alper Barni;28;male;Medical;Medical Resident;['Turkish Tea', 'Cappuccino'];12;37.28;3.71;11;['afternoon', 'evening'];reading;FALSE
U0611;Nuray Balkış;30;female;Medical;Hospital Doctor;['Turkish Coffee', 'Frappe', 'Macchiato'];4;44.6;4.55;2;['morning', 'afternoon'];relaxing;FALSE
U0612;Batur Ayışığıoğlu;31;male;Administrative;University Administrator;['Espresso'];15;46.38;4.32;14;['evening', 'morning'];working;FALSE
U0613;Akın Aydıncan;54;neutral;Support Staff;Research Technician;['Cappuccino'];13;26.6;0.0;0;['evening'];working;FALSE
U0614;Kerem Baki;53;male;Academic;Lecturer;['Turkish Coffee'];8;32.03;3.56;5;['evening'];reading;FALSE
U0615;Selma Azap;36;female;Medical;Hospital Doctor;['Filter Coffee', 'Americano'];5;21.12;2.7;1;['evening', 'afternoon'];studying;FALSE
U0616;Yasmin Martinez;39;female;Medical;Medical Technician;['Iced Latte', 'Frappe'];13;29.88;3.83;7;['evening'];relaxing;TRUE
U0617;Marco Tanaka;23;male;Student;Arts Student;['Latte'];22;13.33;3.84;13;['morning', 'evening'];working;TRUE
U0618;Leyla Baha;43;female;Professional;Financial Advisor;['Cappuccino', 'Turkish Coffee', 'Macchiato'];14;24.21;3.89;13;['morning'];socializing;FALSE
U0619;Süreyya Ahsenullah;30;female;Medical;Hospital Doctor;['Flat White', 'Filter Coffee'];4;24.37;4.2;3;['morning'];working;FALSE
U0620;Nida Ayla;49;female;Support Staff;Laboratory Technician;['Affogato', 'Turkish Coffee'];5;49.87;0.0;0;['evening', 'afternoon'];meeting;FALSE
U0621;Hasan Ayşe;50;male;Administrative;Campus Security;['Macchiato'];15;57.59;3.7;2;['morning', 'afternoon'];reading;FALSE
U0622;Ahmet Ahyan;26;male;Student;Exchange Student;['Flat White', 'Cold Brew', 'Americano'];19;27.12;4.5;4;['evening'];working;FALSE
U0623;Ayhan Aydıntaş;36;neutral;Support Staff;Research Technician;['Cappuccino'];14;32.9;4.5;3;['evening'];meeting;FALSE
U0624;Alperen Ayla;30;male;Student;Master's Student;['Filter Coffee', 'Flat White'];22;23.45;4.28;12;['morning'];relaxing;FALSE
U0625;Nazlı Ayşın;53;female;Administrative;University Administrator;['Affogato', 'Flat White', 'Herbal Tea'];6;20.41;4.22;11;['afternoon', 'morning'];studying;FALSE
U0626;Yusuf Azcan;63;male;Academic;Associate Professor;['Macchiato'];10;48.93;4.01;7;['morning', 'evening'];socializing;FALSE
U0627;Süreyya Aydoğdu;46;female;Professional;Financial Advisor;['Herbal Tea', 'Mocha'];4;56.94;4.36;8;['evening'];reading;FALSE
U0628;Zühal Ayözdemir;26;female;Administrative;Department Secretary;['Affogato', 'Cold Brew'];9;24.09;3.89;8;['evening', 'afternoon'];working;FALSE
U0629;İsmail Aykon;26;male;Administrative;Campus Security;['Flat White', 'Espresso', 'Mocha'];10;25.1;3.96;14;['afternoon', 'evening'];socializing;FALSE
U0630;Ayşe Öztürk;23;female;Student;Arts Student;['Mocha'];23;17.99;3.69;14;['morning'];reading;FALSE
U0631;Furkan Balcan;29;male;Academic;Visiting Scholar;['Latte', 'Affogato', 'Cappuccino'];5;51.87;4.64;5;['evening'];reading;FALSE
U0632;Isabella Wilson;48;female;Support Staff;Laboratory Technician;['Espresso'];6;29.98;3.8;11;['evening', 'afternoon'];meeting;TRUE
U0633;Hiroshi Smirnov;50;male;Professional;Mental Health Counselor;['Turkish Coffee'];9;38.7;3.73;6;['evening'];studying;TRUE
U0634;Aisha Choi;23;female;Professional;Mental Health Counselor;['Americano'];8;56.31;4.15;10;['morning', 'evening'];studying;TRUE
U0635;Nilay Aylin;26;female;Professional;University Lawyer;['Cappuccino', 'Affogato'];5;36.76;4.36;5;['morning', 'afternoon'];socializing;FALSE
U0636;Hakan Ahsen;25;male;Support Staff;Campus Maintenance;['Americano', 'Frappe'];4;48.2;4.4;10;['afternoon'];group study;FALSE
U0637;Rümeysa Afacan;18;female;Student;Undergraduate Student;['Herbal Tea', 'Macchiato', 'Iced Latte'];20;22.27;4.25;4;['afternoon', 'morning'];studying;FALSE
U0638;Özge Barış;54;female;Administrative;Department Secretary;['Frappe', 'Americano'];4;27.12;4.5;4;['morning', 'evening'];reading;FALSE
U0639;Alp Azrak;20;neutral;Student;Arts Student;['Cold Brew', 'Filter Coffee', 'Flat White'];14;24.58;3.46;7;['evening', 'afternoon'];studying;FALSE
U0640;Mehmet Ali Azay;55;male;Administrative;IT Support;['Mocha', 'Cold Brew', 'Herbal Tea'];10;31.98;4.1;6;['evening'];meeting;FALSE
U0641;Gözde Ayşenur;31;female;Medical;Hospital Doctor;['Flat White'];9;29.14;0.0;0;['afternoon', 'morning'];group study;FALSE
U0642;Wei Shah;36;male;Academic;Assistant Professor;['Cappuccino'];12;29.34;4.01;7;['evening'];working;TRUE
U0643;Yasin Balkan;24;male;Administrative;Student Affairs Officer;['Espresso', 'Filter Coffee', 'Flat White'];11;41.18;0.0;0;['evening', 'afternoon'];relaxing;FALSE
U0644;Ji-eun Smith;50;female;Support Staff;Cafeteria Staff;['Affogato', 'Filter Coffee'];8;55.79;4.19;7;['evening'];studying;TRUE
U0645;Juan Tanaka;28;male;Support Staff;Bookstore Staff;['Latte', 'Americano'];5;50.79;4.53;10;['afternoon'];working;TRUE
U0646;Melisa Ayşit;40;female;Professional;Financial Advisor;['Espresso', 'Americano'];9;59.15;3.74;14;['afternoon', 'morning'];studying;FALSE
U0647;Ayşe Barlık;25;female;Student;Medical Student;['Flat White', 'Mocha', 'Iced Latte'];22;16.31;3.7;5;['evening', 'morning'];reading;FALSE
U0648;Juan Mohammed;26;male;Student;Arts Student;['Iced Latte'];17;11.11;4.11;8;['morning', 'afternoon'];meeting;TRUE
U0649;Serkan Ahmetoğlu;23;male;Student;Engineering Student;['Flat White', 'Turkish Coffee'];15;11.0;4.0;3;['evening', 'morning'];group study;FALSE
U0650;Açelya Aynur;20;female;Student;Undergraduate Student;['Macchiato'];21;13.34;3.55;13;['morning'];socializing;FALSE
U0651;Kwame Wiśniewski;51;male;Support Staff;Bookstore Staff;['Filter Coffee', 'Herbal Tea'];10;35.06;3.89;8;['afternoon', 'morning'];group study;TRUE
U0652;Ebru Balkan;50;female;Academic;Associate Professor;['Mocha', 'Cold Brew', 'Turkish Tea'];7;36.85;0.0;0;['morning', 'evening'];reading;FALSE
U0653;Isabella Russo;48;female;Support Staff;Cafeteria Staff;['Americano'];13;20.41;4.27;12;['evening', 'afternoon'];meeting;TRUE
U0654;Amara Pappas;18;female;Student;Arts Student;['Mocha', 'Turkish Coffee', 'Americano'];15;17.91;3.79;14;['morning', 'afternoon'];meeting;TRUE
U0655;Meera Watanabe;40;female;Academic;Post-doctoral Researcher;['Latte'];15;21.54;4.2;12;['afternoon'];meeting;TRUE
U0656;Aykut Aytaç;63;male;Academic;Assistant Professor;['Latte'];4;33.43;3.6;3;['evening'];relaxing;FALSE
U0657;Kerem Ayvermiş;32;male;Support Staff;Campus Maintenance;['Cappuccino', 'Turkish Tea'];10;55.25;3.77;6;['evening'];reading;FALSE
U0658;Arın Aykaç;24;neutral;Administrative;University Administrator;['Cappuccino', 'Cold Brew'];13;22.27;0.0;0;['evening'];group study;FALSE
U0659;Andreas Johansson;45;male;Administrative;University Administrator;['Frappe'];14;25.9;4.14;11;['afternoon', 'morning'];relaxing;TRUE
U0660;Damla Aytila;23;female;Support Staff;Cafeteria Staff;['Americano'];15;43.11;4.2;13;['evening'];studying;FALSE
U0661;Nilay Afacan;29;female;Professional;University Lawyer;['Affogato'];13;45.7;3.9;3;['afternoon'];meeting;FALSE
U0662;Çağrı Aykoç;29;neutral;Student;Exchange Student;['Cold Brew', 'Turkish Coffee', 'Americano'];23;22.46;0.0;0;['morning'];studying;FALSE
U0663;Amara Mohammed;32;female;Medical;Hospital Doctor;['Turkish Tea', 'Affogato'];8;44.7;4.3;2;['evening'];working;TRUE
U0664;Giorgio Papadopoulos;36;male;Professional;Career Counselor;['Turkish Tea', 'Herbal Tea', 'Filter Coffee'];7;58.65;4.25;2;['afternoon', 'evening'];working;TRUE
U0665;Vedat Yılmaz;25;male;Administrative;Library Staff;['Filter Coffee', 'Herbal Tea'];6;25.09;0.0;0;['morning'];relaxing;FALSE
U0666;Ayşen Azay;50;neutral;Professional;Career Counselor;['Frappe', 'Cold Brew', 'Macchiato'];11;50.29;4.68;4;['morning'];studying;FALSE
U0667;Kerem Ahsin;26;male;Support Staff;Bookstore Staff;['Affogato'];12;48.93;4.4;6;['afternoon'];reading;FALSE
U0668;Nihan Ayn;57;female;Academic;Associate Professor;['Espresso'];9;31.1;4.03;4;['afternoon'];working;FALSE
U0669;Andreas Eriksson;43;male;Support Staff;Bookstore Staff;['Turkish Coffee', 'Mocha', 'Turkish Tea'];10;29.08;4.25;11;['morning', 'afternoon'];studying;TRUE
U0670;Kübra Aykanlı;41;female;Professional;Financial Advisor;['Mocha', 'Turkish Coffee'];9;58.88;0.0;0;['afternoon', 'evening'];studying;FALSE
U0671;Mei Eriksson;24;female;Student;Medical Student;['Iced Latte'];8;18.16;3.99;11;['morning'];studying;TRUE
U0672;Zeynur Demir;49;female;Administrative;Library Staff;['Herbal Tea'];13;26.84;4.02;6;['evening', 'afternoon'];relaxing;FALSE
U0673;Havva Ayşe;34;female;Support Staff;Cafeteria Staff;['Affogato'];15;30.44;4.05;2;['evening', 'morning'];working;FALSE
U0674;Murat Afacan;51;male;Professional;Career Counselor;['Americano'];4;42.38;4.45;13;['morning'];studying;FALSE
U0675;Yeşim Baran;35;female;Administrative;University Administrator;['Latte', 'Frappe', 'Turkish Tea'];8;50.26;3.59;14;['morning'];socializing;FALSE
U0676;Mohammad Bernard;23;male;Medical;Pharmacist;['Filter Coffee', 'Macchiato'];8;23.61;3.8;1;['afternoon'];socializing;TRUE
U0677;Zühal Aykın;24;female;Administrative;Library Staff;['Cappuccino', 'Mocha'];4;29.77;4.2;1;['morning', 'evening'];reading;FALSE
U0678;Fatima Kowalski;30;female;Student;Master's Student;['Espresso'];23;13.91;4.4;1;['evening', 'afternoon'];reading;TRUE
U0679;Zühal Ayözge;24;female;Support Staff;Cafeteria Staff;['Turkish Tea', 'Cold Brew'];9;31.95;4.32;11;['morning'];relaxing;FALSE
U0680;Aykut Ayöz;36;neutral;Medical;Medical Technician;['Turkish Coffee'];7;53.2;3.71;7;['evening'];reading;FALSE
U0681;Hasan Azay;31;male;Professional;University Lawyer;['Filter Coffee', 'Cold Brew'];11;52.79;3.98;5;['afternoon', 'morning'];group study;FALSE
U0682;Özlem Aydoğan;18;female;Student;PhD Student;['Affogato'];18;28.09;4.0;14;['afternoon', 'morning'];socializing;FALSE
U0683;Kübra Bala;37;female;Support Staff;Cafeteria Staff;['Macchiato', 'Americano'];12;46.89;0.0;0;['afternoon', 'evening'];reading;FALSE
U0684;Lucas Desai;49;male;Medical;Medical Resident;['Cappuccino', 'Flat White'];7;39.15;0.0;0;['evening'];group study;TRUE
U0685;James Wagner;32;male;Professional;Career Counselor;['Herbal Tea'];5;30.58;4.45;8;['afternoon', 'morning'];studying;TRUE
U0686;Güneş Aykaç;47;female;Support Staff;Cafeteria Staff;['Cold Brew', 'Filter Coffee', 'Espresso'];4;50.38;3.8;5;['evening', 'morning'];meeting;FALSE
U0687;Alper Ayöztürk;22;male;Student;Medical Student;['Affogato', 'Cappuccino'];11;14.82;4.1;10;['morning', 'evening'];reading;FALSE
U0688;Nuray Aynur;21;female;Student;Exchange Student;['Cold Brew', 'Mocha'];21;26.86;3.69;7;['morning', 'evening'];meeting;FALSE
U0689;Ümmü Ayöz;53;female;Academic;Research Assistant;['Flat White'];9;49.85;3.56;5;['morning'];relaxing;FALSE
U0690;Melike Ayhanlı;37;female;Administrative;Library Staff;['Mocha', 'Cold Brew'];9;53.26;4.51;7;['afternoon', 'evening'];socializing;FALSE
U0691;Tülin Ahsenullah;26;female;Medical;Medical Technician;['Cappuccino', 'Mocha', 'Cold Brew'];7;21.48;3.5;4;['afternoon', 'evening'];working;FALSE
U0692;Doruk Aytin;32;neutral;Administrative;University Administrator;['Flat White', 'Frappe', 'Affogato'];5;58.74;4.02;5;['evening'];relaxing;FALSE
U0693;Carlos Takahashi;41;male;Medical;Medical Resident;['Mocha', 'Macchiato'];5;39.45;4.25;11;['evening', 'afternoon'];socializing;TRUE
U0694;Koray Barok;30;male;Medical;Nurse;['Turkish Tea', 'Filter Coffee'];12;32.0;3.93;3;['morning'];relaxing;FALSE
U0695;Yıldız Ağan;19;female;Student;PhD Student;['Herbal Tea', 'Espresso', 'Latte'];22;17.87;0.0;0;['evening', 'morning'];relaxing;FALSE
U0696;Güneş Baki;55;female;Administrative;IT Support;['Americano'];10;27.08;4.38;6;['evening', 'morning'];meeting;FALSE
U0697;Duru Aytin;42;neutral;Medical;Hospital Doctor;['Filter Coffee', 'Cappuccino'];6;58.71;3.7;9;['afternoon'];studying;FALSE
U0698;Alp Ayveren;23;neutral;Student;Engineering Student;['Mocha', 'Espresso'];24;18.58;3.9;7;['evening', 'afternoon'];studying;FALSE
U0699;Emine Bakır;25;female;Professional;University Lawyer;['Americano', 'Filter Coffee'];8;25.22;3.5;2;['morning', 'evening'];meeting;FALSE
U0700;Amelia Singh;30;female;Medical;Clinical Researcher;['Mocha'];5;57.49;4.5;1;['morning', 'afternoon'];working;TRUE
U0701;Gözde Çelik;35;female;Administrative;IT Support;['Americano', 'Cold Brew'];11;23.8;4.02;6;['evening', 'morning'];meeting;FALSE
U0702;Burak Ayşe;29;male;Student;Undergraduate Student;['Flat White'];23;13.74;3.42;5;['morning', 'afternoon'];meeting;FALSE
U0703;Batur Ayman;38;male;Support Staff;Cafeteria Staff;['Latte'];15;35.99;3.94;14;['evening', 'morning'];working;FALSE
U0704;Mustafa Aytoğan;55;male;Medical;Clinical Researcher;['Frappe'];12;28.37;4.1;4;['morning', 'afternoon'];reading;FALSE
U0705;Tuba Aykol;25;female;Student;Arts Student;['Mocha'];22;22.32;3.99;7;['evening'];meeting;FALSE
U0706;Aşkın Şahin;45;neutral;Administrative;Department Secretary;['Americano', 'Herbal Tea'];9;49.26;3.9;4;['afternoon'];working;FALSE
U0707;Noor Nilsson;30;female;Academic;Post-doctoral Researcher;['Iced Latte', 'Cappuccino'];5;34.98;4.19;14;['evening', 'morning'];relaxing;TRUE
U0708;Müge Azat;51;female;Support Staff;Research Technician;['Affogato', 'Mocha', 'Espresso'];11;55.77;3.89;13;['evening', 'afternoon'];reading;FALSE
U0709;Liam Wagner;50;male;Support Staff;Laboratory Technician;['Iced Latte', 'Turkish Tea', 'Espresso'];14;21.55;4.07;3;['afternoon'];working;TRUE
U0710;Ali Barıştaş;44;male;Professional;Mental Health Counselor;['Filter Coffee'];10;37.58;4.33;7;['morning', 'afternoon'];reading;FALSE
U0711;Rahul Liu;40;male;Medical;Nurse;['Affogato', 'Frappe'];11;43.27;4.43;10;['afternoon'];meeting;TRUE
U0712;Amina Constantinides;52;female;Medical;Medical Resident;['Herbal Tea', 'Turkish Tea'];14;59.05;3.9;4;['afternoon', 'evening'];relaxing;TRUE
U0713;Zeynep Barışkın;51;female;Medical;Clinical Researcher;['Americano', 'Turkish Tea', 'Latte'];11;51.18;0.0;0;['morning', 'evening'];meeting;FALSE
U0714;Ahmed Russo;30;male;Student;Undergraduate Student;['Turkish Tea', 'Turkish Coffee', 'Herbal Tea'];13;10.39;0.0;0;['afternoon', 'morning'];socializing;TRUE
U0715;Andaç Balkan;45;neutral;Professional;Mental Health Counselor;['Americano'];12;59.02;3.66;5;['afternoon'];relaxing;FALSE
U0716;Selda Ayla;32;female;Medical;Hospital Doctor;['Macchiato'];12;33.34;4.01;11;['afternoon'];group study;FALSE
U0717;Isabella Liu;30;female;Support Staff;Bookstore Staff;['Affogato', 'Filter Coffee'];11;27.85;4.35;4;['morning'];relaxing;TRUE
U0718;Meryem Ayöztürk;52;female;Medical;Clinical Researcher;['Frappe'];15;52.27;4.0;1;['afternoon'];working;FALSE
U0719;Zeynur Barokçu;32;female;Professional;University Lawyer;['Espresso', 'Frappe', 'Turkish Tea'];7;46.33;4.37;14;['morning'];relaxing;FALSE
U0720;Isabella Wilson;27;female;Student;Master's Student;['Americano'];20;11.52;4.16;11;['evening'];studying;TRUE
U0721;Şefika Ayşe;36;female;Administrative;University Administrator;['Frappe', 'Affogato'];12;21.82;3.25;2;['evening'];studying;FALSE
U0722;Batur Barokçu;44;male;Professional;Mental Health Counselor;['Flat White'];12;52.62;3.83;6;['afternoon', 'evening'];relaxing;FALSE
U0723;Hasan Aykan;51;male;Support Staff;Bookstore Staff;['Iced Latte', 'Cappuccino'];15;48.42;4.44;7;['morning'];studying;FALSE
U0724;Benjamin Weber;24;male;Support Staff;Campus Maintenance;['Affogato', 'Cappuccino'];7;21.44;3.87;14;['morning'];socializing;TRUE
U0725;Yunus Bahar;24;male;Student;Exchange Student;['Turkish Coffee'];19;29.53;4.05;2;['afternoon', 'morning'];studying;FALSE
U0726;Batur Ahsen;51;male;Support Staff;Cafeteria Staff;['Turkish Tea', 'Macchiato', 'Espresso'];14;31.82;0.0;0;['evening'];meeting;FALSE
U0727;Can Adil;35;male;Medical;Hospital Doctor;['Iced Latte'];15;35.52;4.08;13;['evening', 'morning'];meeting;FALSE
U0728;Sinem Ayıldız;43;female;Support Staff;Bookstore Staff;['Latte', 'Macchiato'];9;55.85;4.11;14;['evening', 'morning'];meeting;FALSE
U0729;İsmail Ayıldız;37;male;Academic;Assistant Professor;['Mocha', 'Cappuccino'];12;50.04;3.85;2;['evening'];socializing;FALSE
U0730;Duygu Aytunç;29;female;Student;Engineering Student;['Frappe', 'Americano', 'Cappuccino'];19;24.98;3.63;3;['evening'];studying;FALSE
U0731;Merve Şahin;42;female;Professional;Mental Health Counselor;['Affogato', 'Mocha', 'Iced Latte'];6;20.1;3.61;7;['morning'];working;FALSE
U0732;Can Ahmetcan;53;male;Academic;Post-doctoral Researcher;['Affogato'];8;24.71;3.1;1;['evening'];relaxing;FALSE
U0733;Ali Ayvermiş;25;male;Support Staff;Cafeteria Staff;['Frappe'];6;59.16;4.2;12;['evening', 'morning'];socializing;FALSE
U0734;Jian Andreou;39;male;Support Staff;Laboratory Technician;['Turkish Coffee'];15;41.04;4.17;10;['evening', 'morning'];reading;TRUE
U0735;Hasan Acar;32;male;Medical;Nurse;['Herbal Tea', 'Cold Brew'];9;35.1;4.13;7;['afternoon', 'evening'];reading;FALSE
U0736;Yeşim Ayvermiş;51;female;Professional;Career Counselor;['Macchiato', 'Herbal Tea', 'Affogato'];11;56.87;3.58;6;['morning', 'evening'];working;FALSE
